id,mass,massupper,masslower,width,widthupper,widthlower,i,g,p,c,anti,charge,rank,status,name,quarks,latex,pythia
1,4.67,0.5,0.2,-1.0,-1.0,-1.0,1/2,5,1,5,1.0,-1/3,0.0,0.0,d,d,d,False
-1,4.67,0.5,0.2,-1.0,-1.0,-1.0,1/2,5,1,5,1.0,1/3,0.0,0.0,d~,D,\overline{d},False
2,2.16,0.5,0.3,-1.0,-1.0,-1.0,1/2,5,1,5,1.0,2/3,0.0,0.0,u,u,u,False
-2,2.16,0.5,0.3,-1.0,-1.0,-1.0,1/2,5,1,5,1.0,-2/3,0.0,0.0,u~,U,\overline{u},False
3,93.0,11.0,5.0,-1.0,-1.0,-1.0,0,5,1,5,1.0,-1/3,0.0,0.0,s,s,s,False
-3,93.0,11.0,5.0,-1.0,-1.0,-1.0,0,5,1,5,1.0,1/3,0.0,0.0,s~,S,\overline{s},False
4,1270.0,20.0,20.0,-1.0,-1.0,-1.0,0,5,1,5,1.0,2/3,0.0,0.0,c,c,c,False
-4,1270.0,20.0,20.0,-1.0,-1.0,-1.0,0,5,1,5,1.0,-2/3,0.0,0.0,c~,C,\overline{c},False
5,4180.0,30.0,20.0,-1.0,-1.0,-1.0,0,5,1,5,1.0,-1/3,0.0,0.0,b,b,b,False
-5,4180.0,30.0,20.0,-1.0,-1.0,-1.0,0,5,1,5,1.0,1/3,0.0,0.0,b~,B,\overline{b},False
6,172500.0,700.0,700.0,1420.0,190.0,150.0,0,5,1,5,1.0,2/3,0.0,0.0,t,t,t,False
-6,172500.0,700.0,700.0,1420.0,190.0,150.0,0,5,1,5,1.0,-2/3,0.0,0.0,t~,T,\overline{t},False
11,0.5109989461,3.1e-09,3.1e-09,0.0,0.0,0.0,0,5,5,5,2.0,-1,0.0,0.0,e-,?,e^{-},False
-11,0.5109989461,3.1e-09,3.1e-09,0.0,0.0,0.0,0,5,5,5,2.0,1,0.0,0.0,e+,?,e^{+},False
12,-1.0,-1.0,-1.0,0.0,0.0,0.0,0,5,5,5,1.0,0,0.0,1.0,nu(e),?,\nu_{e},False
-12,-1.0,-1.0,-1.0,0.0,0.0,0.0,0,5,5,5,1.0,0,0.0,1.0,nu(e)~,?,\overline{\nu}_{e},False
13,105.6583745,2.4e-06,2.4e-06,2.9959837e-16,3e-22,3e-22,0,5,5,5,2.0,-1,0.0,0.0,mu-,?,\mu^{-},False
-13,105.6583745,2.4e-06,2.4e-06,2.9959837e-16,3e-22,3e-22,0,5,5,5,2.0,1,0.0,0.0,mu+,?,\mu^{+},False
14,-1.0,-1.0,-1.0,0.0,0.0,0.0,0,5,5,5,1.0,0,0.0,1.0,nu(mu),?,\nu_{\mu},False
-14,-1.0,-1.0,-1.0,0.0,0.0,0.0,0,5,5,5,1.0,0,0.0,1.0,nu(mu)~,?,\overline{\nu}_{\mu},False
15,1776.86,0.12,0.12,2.267e-09,4e-12,4e-12,0,5,5,5,2.0,-1,0.0,0.0,tau-,?,\tau^{-},False
-15,1776.86,0.12,0.12,2.267e-09,4e-12,4e-12,0,5,5,5,2.0,1,0.0,0.0,tau+,?,\tau^{+},False
16,-1.0,-1.0,-1.0,0.0,0.0,0.0,0,5,5,5,1.0,0,0.0,1.0,nu(tau),?,\nu_{\tau},False
-16,-1.0,-1.0,-1.0,0.0,0.0,0.0,0,5,5,5,1.0,0,0.0,1.0,nu(tau)~,?,\overline{\nu}_{\tau},False
17,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,5,5,5,2.0,-1,0.0,4.0,tau'-,?,\tau^{\prime-},False
-17,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,5,5,5,2.0,1,0.0,4.0,tau'+,?,\tau^{\prime+},False
18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,5,5,5,1.0,0,0.0,4.0,nu(tau'),?,\nu_{\tau^{\prime}},False
-18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,5,5,5,1.0,0,0.0,4.0,nu(tau')~,?,\overline{\nu}_{\tau^{\prime}},False
21,0.0,0.0,0.0,0.0,0.0,0.0,0,5,-1,5,0.0,0,0.0,0.0,g,?,g,False
22,0.0,0.0,0.0,0.0,0.0,0.0,0,5,-1,-1,0.0,0,0.0,0.0,gamma,?,\gamma,False
23,91187.6,2.1,2.1,2495.2,2.3,2.3,0,5,5,5,0.0,0,0.0,0.0,Z0,?,Z^{0},False
24,80379.0,12.0,12.0,2080.0,40.0,40.0,0,5,5,5,2.0,1,0.0,0.0,W+,?,W^{+},False
-24,80379.0,12.0,12.0,2080.0,40.0,40.0,0,5,5,5,2.0,-1,0.0,0.0,W-,?,W^{-},False
25,125250.0,170.0,170.0,3.2,2.8,2.2,0,5,5,5,0.0,0,0.0,0.0,H0,?,H^{0},False
111,134.9768,0.0005,0.0005,7.81e-06,1.2e-07,1.2e-07,1,-1,-1,1,0.0,0,0.0,0.0,pi0,(uU-dD)/sqrt(2),\pi^{0},False
113,775.26,0.23,0.23,149.1,0.8,0.8,1,1,-1,-1,0.0,0,0.0,0.0,rho(770)0,(uU-dD)/sqrt(2),\rho(770)^{0},False
115,1318.2,0.6,0.6,107.0,5.0,5.0,1,-1,1,1,0.0,0,0.0,0.0,a(2)(1320)0,(uU-dD)/sqrt(2),a_{2}(1320)^{0},False
117,1688.8,2.1,2.1,161.0,10.0,10.0,1,1,-1,-1,0.0,0,0.0,0.0,rho(3)(1690)0,(uU-dD)/sqrt(2),\rho_{3}(1690)^{0},False
119,1967.0,16.0,16.0,324.0,15.0,18.0,1,-1,1,1,0.0,0,0.0,0.0,a(4)(1970)0,(uU-dD)/sqrt(2),a_{4}(1970)^{0},False
130,497.611,0.013,0.013,1.287e-14,5e-17,5e-17,1/2,5,-1,5,0.0,0,0.0,0.0,K(L)0,p(dS)-q(Ds),K_{L}^{0},False
211,139.57039,0.00018,0.00018,2.5284e-14,5e-18,5e-18,1,-1,-1,5,2.0,1,0.0,0.0,pi+,uD,\pi^{+},False
-211,139.57039,0.00018,0.00018,2.5284e-14,5e-18,5e-18,1,-1,-1,5,2.0,-1,0.0,0.0,pi-,Ud,\pi^{-},False
213,775.26,0.23,0.23,149.1,0.8,0.8,1,1,-1,5,2.0,1,0.0,0.0,rho(770)+,uD,\rho(770)^{+},False
-213,775.26,0.23,0.23,149.1,0.8,0.8,1,1,-1,5,2.0,-1,0.0,0.0,rho(770)-,Ud,\rho(770)^{-},False
215,1318.2,0.6,0.6,107.0,5.0,5.0,1,-1,1,5,2.0,1,0.0,0.0,a(2)(1320)+,uD,a_{2}(1320)^{+},False
-215,1318.2,0.6,0.6,107.0,5.0,5.0,1,-1,1,5,2.0,-1,0.0,0.0,a(2)(1320)-,Ud,a_{2}(1320)^{-},False
217,1688.8,2.1,2.1,161.0,10.0,10.0,1,1,-1,5,2.0,1,0.0,0.0,rho(3)(1690)+,uD,\rho_{3}(1690)^{+},False
-217,1688.8,2.1,2.1,161.0,10.0,10.0,1,1,-1,5,2.0,-1,0.0,0.0,rho(3)(1690)-,Ud,\rho_{3}(1690)^{-},False
219,1967.0,16.0,16.0,324.0,15.0,18.0,1,-1,1,5,2.0,1,0.0,0.0,a(4)(1970)+,uD,a_{4}(1970)^{+},False
-219,1967.0,16.0,16.0,324.0,15.0,18.0,1,-1,1,5,2.0,-1,0.0,0.0,a(4)(1970)-,Ud,a_{4}(1970)^{-},False
221,547.862,0.017,0.017,0.00131,5e-05,5e-05,0,1,-1,1,0.0,0,0.0,0.0,eta,x(uU+dD)+y(sS),\eta,False
223,782.66,0.13,0.13,8.68,0.13,0.13,0,-1,-1,-1,0.0,0,0.0,0.0,omega(782),x(uU+dD)+y(sS),\omega(782),False
225,1275.5,0.8,0.8,186.7,2.2,2.5,0,1,1,1,0.0,0,0.0,0.0,f(2)(1270),x(uU+dD)+y(sS),f_{2}(1270),False
227,1667.0,4.0,4.0,168.0,10.0,10.0,0,-1,-1,-1,0.0,0,0.0,0.0,omega(3)(1670),x(uU+dD)+y(sS),\omega_{3}(1670),False
229,2018.0,11.0,11.0,237.0,18.0,18.0,0,1,1,1,0.0,0,0.0,0.0,f(4)(2050),x(uU+dD)+y(sS),f_{4}(2050),False
310,497.611,0.013,0.013,7.3508e-12,2.9e-15,2.9e-15,1/2,5,-1,5,0.0,0,0.0,0.0,K(S)0,p(dS)+q(Ds),K_{S}^{0},False
311,497.611,0.013,0.013,-1.0,-1.0,-1.0,1/2,5,-1,5,1.0,0,0.0,0.0,K0,dS,K^{0},False
-311,497.611,0.013,0.013,-1.0,-1.0,-1.0,1/2,5,-1,5,1.0,0,0.0,0.0,K~0,Ds,\overline{K}^{0},False
313,895.55,0.2,0.2,47.3,0.5,0.5,1/2,5,-1,5,1.0,0,0.0,0.0,K*(892)0,dS,K^{*}(892)^{0},False
-313,895.55,0.2,0.2,47.3,0.5,0.5,1/2,5,-1,5,1.0,0,0.0,0.0,K*(892)~0,Ds,\overline{K}^{*}(892)^{0},False
315,1432.4,1.3,1.3,109.0,5.0,5.0,1/2,5,1,5,1.0,0,0.0,0.0,K(2)*(1430)0,dS,K_{2}^{*}(1430)^{0},False
-315,1432.4,1.3,1.3,109.0,5.0,5.0,1/2,5,1,5,1.0,0,0.0,0.0,K(2)*(1430)~0,Ds,\overline{K}_{2}^{*}(1430)^{0},False
317,1779.0,8.0,8.0,161.0,17.0,17.0,1/2,5,-1,5,1.0,0,0.0,0.0,K(3)*(1780)0,dS,K_{3}^{*}(1780)^{0},False
-317,1779.0,8.0,8.0,161.0,17.0,17.0,1/2,5,-1,5,1.0,0,0.0,0.0,K(3)*(1780)~0,Ds,\overline{K}_{3}^{*}(1780)^{0},False
319,2048.0,8.0,9.0,199.0,27.0,19.0,1/2,5,1,5,1.0,0,0.0,0.0,K(4)*(2045)0,dS,K_{4}^{*}(2045)^{0},False
-319,2048.0,8.0,9.0,199.0,27.0,19.0,1/2,5,1,5,1.0,0,0.0,0.0,K(4)*(2045)~0,Ds,\overline{K}_{4}^{*}(2045)^{0},False
321,493.677,0.016,0.016,5.317e-14,9e-17,9e-17,1/2,5,-1,5,2.0,1,0.0,0.0,K+,uS,K^{+},False
-321,493.677,0.016,0.016,5.317e-14,9e-17,9e-17,1/2,5,-1,5,2.0,-1,0.0,0.0,K-,Us,K^{-},False
323,895.5,0.8,0.8,46.2,1.3,1.3,1/2,5,-1,5,2.0,1,0.0,0.0,K*(892)+,uS,K^{*}(892)^{+},False
-323,895.5,0.8,0.8,46.2,1.3,1.3,1/2,5,-1,5,2.0,-1,0.0,0.0,K*(892)-,Us,K^{*}(892)^{-},False
325,1427.3,1.5,1.5,100.0,2.1,2.1,1/2,5,1,5,2.0,1,0.0,0.0,K(2)*(1430)+,uS,K_{2}^{*}(1430)^{+},False
-325,1427.3,1.5,1.5,100.0,2.1,2.1,1/2,5,1,5,2.0,-1,0.0,0.0,K(2)*(1430)-,Us,K_{2}^{*}(1430)^{-},False
327,1779.0,8.0,8.0,161.0,17.0,17.0,1/2,5,-1,5,2.0,1,0.0,0.0,K(3)*(1780)+,uS,K_{3}^{*}(1780)^{+},False
-327,1779.0,8.0,8.0,161.0,17.0,17.0,1/2,5,-1,5,2.0,-1,0.0,0.0,K(3)*(1780)-,Us,K_{3}^{*}(1780)^{-},False
329,2048.0,8.0,9.0,199.0,27.0,19.0,1/2,5,1,5,2.0,1,0.0,0.0,K(4)*(2045)+,uS,K_{4}^{*}(2045)^{+},False
-329,2048.0,8.0,9.0,199.0,27.0,19.0,1/2,5,1,5,2.0,-1,0.0,0.0,K(4)*(2045)-,Us,K_{4}^{*}(2045)^{-},False
331,957.78,0.06,0.06,0.188,0.006,0.006,0,1,-1,1,0.0,0,0.0,0.0,eta'(958),x(uU+dD)+y(sS),\eta^{\prime}(958),False
333,1019.461,0.016,0.016,4.249,0.013,0.013,0,-1,-1,-1,0.0,0,0.0,0.0,phi(1020),x(uU+dD)+y(sS),\phi(1020),False
335,1517.4,2.5,2.5,86.0,5.0,5.0,0,1,1,1,0.0,0,0.0,0.0,f(2)'(1525),x(uU+dD)+y(sS),f_{2}^{\prime}(1525),False
337,1854.0,7.0,7.0,87.0,28.0,23.0,0,-1,-1,-1,0.0,0,0.0,0.0,phi(3)(1850),x(uU+dD)+y(sS),\phi_{3}(1850),False
411,1869.66,0.05,0.05,6.33e-10,4e-12,4e-12,1/2,5,-1,5,2.0,1,0.0,0.0,D+,cD,D^{+},False
-411,1869.66,0.05,0.05,6.33e-10,4e-12,4e-12,1/2,5,-1,5,2.0,-1,0.0,0.0,D-,Cd,D^{-},False
413,2010.26,0.05,0.05,0.0834,0.0018,0.0018,1/2,5,-1,5,2.0,1,0.0,0.0,D*(2010)+,cD,D^{*}(2010)^{+},False
-413,2010.26,0.05,0.05,0.0834,0.0018,0.0018,1/2,5,-1,5,2.0,-1,0.0,0.0,D*(2010)-,Cd,D^{*}(2010)^{-},False
415,2461.1,0.7,0.8,47.3,0.8,0.8,1/2,5,1,5,2.0,1,0.0,0.0,D(2)*(2460)+,cD,D_{2}^{*}(2460)^{+},False
-415,2461.1,0.7,0.8,47.3,0.8,0.8,1/2,5,1,5,2.0,-1,0.0,0.0,D(2)*(2460)-,Cd,D_{2}^{*}(2460)^{-},False
421,1864.84,0.05,0.05,1.605e-09,6e-12,6e-12,1/2,5,-1,5,1.0,0,0.0,0.0,D0,cU,D^{0},False
-421,1864.84,0.05,0.05,1.605e-09,6e-12,6e-12,1/2,5,-1,5,1.0,0,0.0,0.0,D~0,Cu,\overline{D}^{0},False
423,2006.85,0.05,0.05,2.1,-1.0,-1.0,1/2,5,-1,5,1.0,0,0.0,0.0,D*(2007)0,cU,D^{*}(2007)^{0},False
-423,2006.85,0.05,0.05,2.1,-1.0,-1.0,1/2,5,-1,5,1.0,0,0.0,0.0,D*(2007)~0,Cu,\overline{D}^{*}(2007)^{0},False
425,2461.1,0.7,0.8,47.3,0.8,0.8,1/2,5,1,5,1.0,0,0.0,0.0,D(2)*(2460)0,cU,D_{2}^{*}(2460)^{0},False
-425,2461.1,0.7,0.8,47.3,0.8,0.8,1/2,5,1,5,1.0,0,0.0,0.0,D(2)*(2460)~0,Cu,\overline{D}_{2}^{*}(2460)^{0},False
431,1968.35,0.07,0.07,1.305e-09,1e-11,1e-11,0,5,-1,5,2.0,1,0.0,0.0,D(s)+,cS,D_{s}^{+},False
-431,1968.35,0.07,0.07,1.305e-09,1e-11,1e-11,0,5,-1,5,2.0,-1,0.0,0.0,D(s)-,Cs,D_{s}^{-},False
433,2112.2,0.4,0.4,-1.0,-1.0,-1.0,0,5,5,5,2.0,1,0.0,0.0,D(s)*+,cS,D_{s}^{*+},False
-433,2112.2,0.4,0.4,-1.0,-1.0,-1.0,0,5,5,5,2.0,-1,0.0,0.0,D(s)*-,Cs,D_{s}^{*-},False
435,2569.1,0.8,0.8,16.9,0.7,0.7,0,5,5,5,2.0,1,0.0,0.0,D(s2)*(2573)+,cS,D_{s2}^{*}(2573)^{+},False
-435,2569.1,0.8,0.8,16.9,0.7,0.7,0,5,5,5,2.0,-1,0.0,0.0,D(s2)*(2573)-,Cs,D_{s2}^{*}(2573)^{-},False
441,2983.9,0.4,0.4,32.0,0.7,0.7,0,1,-1,1,0.0,0,0.0,0.0,eta(c)(1S),cC,\eta_{c}(1S),False
443,3096.9,0.006,0.006,0.0926,0.0017,0.0017,0,-1,-1,-1,0.0,0,0.0,0.0,J/psi(1S),cC,J/\psi(1S),False
445,3556.17,0.07,0.07,1.97,0.09,0.09,0,1,1,1,0.0,0,0.0,0.0,chi(c2)(1P),cC,\chi_{c2}(1P),False
511,5279.65,0.12,0.12,4.333e-10,1.1e-12,1.1e-12,1/2,5,-1,5,1.0,0,0.0,0.0,B0,dB,B^{0},False
-511,5279.65,0.12,0.12,4.333e-10,1.1e-12,1.1e-12,1/2,5,-1,5,1.0,0,0.0,0.0,B~0,Db,\overline{B}^{0},False
513,5324.7,0.21,0.21,-1.0,-1.0,-1.0,1/2,5,-1,5,1.0,0,0.0,0.0,B*0,dB,B^{*0},False
-513,5324.7,0.21,0.21,-1.0,-1.0,-1.0,1/2,5,-1,5,1.0,0,0.0,0.0,B*~0,Db,\overline{B}^{*0},False
515,5739.5,0.7,0.7,24.2,1.7,1.7,1/2,5,1,5,1.0,0,3.0,0.0,B(2)*(5747)0,dB,B_{2}^{*}(5747)^{0},False
-515,5739.5,0.7,0.7,24.2,1.7,1.7,1/2,5,1,5,1.0,0,3.0,0.0,B(2)*(5747)~0,Db,\overline{B}_{2}^{*}(5747)^{0},False
521,5279.34,0.12,0.12,4.018e-10,1e-12,1e-12,1/2,5,-1,5,2.0,1,0.0,0.0,B+,uB,B^{+},False
-521,5279.34,0.12,0.12,4.018e-10,1e-12,1e-12,1/2,5,-1,5,2.0,-1,0.0,0.0,B-,Ub,B^{-},False
523,5324.7,0.21,0.21,-1.0,-1.0,-1.0,1/2,5,-1,5,2.0,1,0.0,0.0,B*+,uB,B^{*+},False
-523,5324.7,0.21,0.21,-1.0,-1.0,-1.0,1/2,5,-1,5,2.0,-1,0.0,0.0,B*-,Ub,B^{*-},False
525,5737.2,0.7,0.7,20.0,5.0,5.0,1/2,5,1,5,2.0,1,3.0,0.0,B(2)*(5747)+,uB,B_{2}^{*}(5747)^{+},False
-525,5737.2,0.7,0.7,20.0,5.0,5.0,1/2,5,1,5,2.0,-1,3.0,0.0,B(2)*(5747)-,Ub,B_{2}^{*}(5747)^{-},False
531,5366.88,0.14,0.14,4.342e-10,1.7e-12,1.7e-12,0,5,-1,5,1.0,0,0.0,0.0,B(s)0,sB,B_{s}^{0},False
-531,5366.88,0.14,0.14,4.342e-10,1.7e-12,1.7e-12,0,5,-1,5,1.0,0,0.0,0.0,B(s)~0,Sb,\overline{B}_{s}^{0},False
533,5415.4,1.8,1.5,-1.0,-1.0,-1.0,0,5,-1,5,1.0,0,0.0,0.0,B(s)*0,sB,B_{s}^{*0},False
-533,5415.4,1.8,1.5,-1.0,-1.0,-1.0,0,5,-1,5,1.0,0,0.0,0.0,B(s)*~0,Sb,\overline{B}_{s}^{*0},False
535,5839.86,0.12,0.12,1.49,0.27,0.27,1/2,5,1,5,1.0,0,3.0,0.0,B(s2)*(5840)0,sB,B_{s2}^{*}(5840)^{0},False
-535,5839.86,0.12,0.12,1.49,0.27,0.27,1/2,5,1,5,1.0,0,3.0,0.0,B(s2)*(5840)~0,Sb,\overline{B}_{s2}^{*}(5840)^{0},False
541,6274.47,0.32,0.32,1.291e-09,2.3e-11,2.3e-11,0,5,-1,5,2.0,1,0.0,0.0,B(c)+,cB,B_{c}^{+},False
-541,6274.47,0.32,0.32,1.291e-09,2.3e-11,2.3e-11,0,5,-1,5,2.0,-1,0.0,0.0,B(c)-,Cb,B_{c}^{-},False
553,9460.3,0.26,0.26,0.054,0.0013,0.0013,0,-1,-1,-1,0.0,0,0.0,0.0,Upsilon(1S),bB,\Upsilon(1S),False
555,9912.2,0.4,0.4,-1.0,-1.0,-1.0,0,1,1,1,0.0,0,0.0,0.0,chi(b2)(1P),bB,\chi_{b2}(1P),False
1103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,5,5,5,1.0,-2/3,0.0,4.0,(dd)(1),?,(dd)_{1},False
-1103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,5,5,5,1.0,2/3,0.0,4.0,(dd)(1)~,?,(dd)_{1},False
1112,1610.0,20.0,20.0,130.0,20.0,20.0,3/2,5,-1,5,1.0,-1,4.0,0.0,Delta(1620)-,ddd,\Delta(1620)^{-},False
-1112,1610.0,20.0,20.0,130.0,20.0,20.0,3/2,5,1,5,1.0,1,4.0,0.0,Delta(1620)~+,DDD,\overline{\Delta}(1620)^{+},False
1114,1232.0,2.0,2.0,117.0,3.0,3.0,3/2,5,1,5,1.0,-1,4.0,0.0,Delta(1232)-,ddd,\Delta(1232)^{-},False
-1114,1232.0,2.0,2.0,117.0,3.0,3.0,3/2,5,-1,5,1.0,1,4.0,0.0,Delta(1232)~+,DDD,\overline{\Delta}(1232)^{+},False
1116,1880.0,30.0,25.0,330.0,70.0,60.0,3/2,5,1,5,1.0,-1,4.0,1.0,Delta(1905)-,ddd,\Delta(1905)^{-},False
-1116,1880.0,30.0,25.0,330.0,70.0,60.0,3/2,5,-1,5,1.0,1,4.0,1.0,Delta(1905)~+,DDD,\overline{\Delta}(1905)^{+},False
1118,1930.0,20.0,15.0,280.0,50.0,50.0,3/2,5,1,5,1.0,-1,4.0,1.0,Delta(1950)-,ddd,\Delta(1950)^{-},False
-1118,1930.0,20.0,15.0,280.0,50.0,50.0,3/2,5,-1,5,1.0,1,4.0,1.0,Delta(1950)~+,DDD,\overline{\Delta}(1950)^{+},False
1212,1610.0,20.0,20.0,130.0,20.0,20.0,3/2,5,-1,5,1.0,0,4.0,0.0,Delta(1620)0,udd,\Delta(1620)^{0},False
-1212,1610.0,20.0,20.0,130.0,20.0,20.0,3/2,5,1,5,1.0,0,4.0,0.0,Delta(1620)~0,UDD,\overline{\Delta}(1620)^{0},False
1214,1515.0,5.0,5.0,110.0,10.0,10.0,1/2,5,-1,5,1.0,0,4.0,0.0,N(1520)0,udd,N(1520)^{0},False
-1214,1515.0,5.0,5.0,110.0,10.0,10.0,1/2,5,1,5,1.0,0,4.0,0.0,N(1520)~0,UDD,\overline{N}(1520)^{0},False
1216,1880.0,30.0,25.0,330.0,70.0,60.0,3/2,5,1,5,1.0,0,4.0,1.0,Delta(1905)0,udd,\Delta(1905)^{0},False
-1216,1880.0,30.0,25.0,330.0,70.0,60.0,3/2,5,-1,5,1.0,0,4.0,1.0,Delta(1905)~0,UDD,\overline{\Delta}(1905)^{0},False
1218,2180.0,40.0,40.0,400.0,100.0,100.0,1/2,5,-1,5,1.0,0,4.0,1.0,N(2190)0,udd,N(2190)^{0},False
-1218,2180.0,40.0,40.0,400.0,100.0,100.0,1/2,5,1,5,1.0,0,4.0,1.0,N(2190)~0,UDD,\overline{N}(2190)^{0},False
2101,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,5,5,5,1.0,1/3,0.0,4.0,(ud)(0),?,(ud)_{0},False
-2101,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,5,5,5,1.0,-1/3,0.0,4.0,(ud)(0)~,?,(ud)_{0},False
2103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,5,5,5,1.0,1/3,0.0,4.0,(ud)(1),?,(ud)_{1},False
-2103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,5,5,5,1.0,-1/3,0.0,4.0,(ud)(1)~,?,(ud)_{1},False
2112,939.565413,6e-06,6e-06,7.485e-25,5e-28,5e-28,1/2,5,1,5,1.0,0,4.0,0.0,n,udd,n,False
-2112,939.565413,6e-06,6e-06,7.485e-25,5e-28,5e-28,1/2,5,-1,5,1.0,0,4.0,0.0,n~,UDD,\overline{n},False
2114,1232.0,2.0,2.0,117.0,3.0,3.0,3/2,5,1,5,1.0,0,4.0,0.0,Delta(1232)0,udd,\Delta(1232)^{0},False
-2114,1232.0,2.0,2.0,117.0,3.0,3.0,3/2,5,-1,5,1.0,0,4.0,0.0,Delta(1232)~0,UDD,\overline{\Delta}(1232)^{0},False
2116,1675.0,5.0,10.0,145.0,15.0,15.0,1/2,5,-1,5,1.0,0,4.0,1.0,N(1675)0,udd,N(1675)^{0},False
-2116,1675.0,5.0,10.0,145.0,15.0,15.0,1/2,5,1,5,1.0,0,4.0,1.0,N(1675)~0,UDD,\overline{N}(1675)^{0},False
2118,1930.0,20.0,15.0,280.0,50.0,50.0,3/2,5,1,5,1.0,0,4.0,1.0,Delta(1950)0,udd,\Delta(1950)^{0},False
-2118,1930.0,20.0,15.0,280.0,50.0,50.0,3/2,5,-1,5,1.0,0,4.0,1.0,Delta(1950)~0,UDD,\overline{\Delta}(1950)^{0},False
2122,1610.0,20.0,20.0,130.0,20.0,20.0,3/2,5,-1,5,1.0,1,4.0,0.0,Delta(1620)+,uud,\Delta(1620)^{+},False
-2122,1610.0,20.0,20.0,130.0,20.0,20.0,3/2,5,1,5,1.0,-1,4.0,0.0,Delta(1620)~-,UUD,\overline{\Delta}(1620)^{-},False
2124,1515.0,5.0,5.0,110.0,10.0,10.0,1/2,5,-1,5,1.0,1,4.0,0.0,N(1520)+,uud,N(1520)^{+},False
-2124,1515.0,5.0,5.0,110.0,10.0,10.0,1/2,5,1,5,1.0,-1,4.0,0.0,N(1520)~-,UUD,\overline{N}(1520)^{-},False
2126,1880.0,30.0,25.0,330.0,70.0,60.0,3/2,5,1,5,1.0,1,4.0,1.0,Delta(1905)+,uud,\Delta(1905)^{+},False
-2126,1880.0,30.0,25.0,330.0,70.0,60.0,3/2,5,-1,5,1.0,-1,4.0,1.0,Delta(1905)~-,UUD,\overline{\Delta}(1905)^{-},False
2128,2180.0,40.0,40.0,400.0,100.0,100.0,1/2,5,-1,5,1.0,1,4.0,1.0,N(2190)+,uud,N(2190)^{+},False
-2128,2180.0,40.0,40.0,400.0,100.0,100.0,1/2,5,1,5,1.0,-1,4.0,1.0,N(2190)~-,UUD,\overline{N}(2190)^{-},False
2203,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,5,5,5,1.0,4/3,0.0,4.0,(uu)(1),?,(uu)_{1},False
-2203,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,5,5,5,1.0,-4/3,0.0,4.0,(uu)(1)~,?,(uu)_{1},False
2212,938.272081,6e-06,6e-06,0.0,0.0,0.0,1/2,5,1,5,1.0,1,4.0,0.0,p,uud,p,False
-2212,938.272081,6e-06,6e-06,0.0,0.0,0.0,1/2,5,-1,5,1.0,-1,4.0,0.0,p~,UUD,\overline{p},False
2214,1232.0,2.0,2.0,117.0,3.0,3.0,3/2,5,1,5,1.0,1,4.0,0.0,Delta(1232)+,uud,\Delta(1232)^{+},False
-2214,1232.0,2.0,2.0,117.0,3.0,3.0,3/2,5,-1,5,1.0,-1,4.0,0.0,Delta(1232)~-,UUD,\overline{\Delta}(1232)^{-},False
2216,1675.0,5.0,10.0,145.0,15.0,15.0,1/2,5,-1,5,1.0,1,4.0,1.0,N(1675)+,uud,N(1675)^{+},False
-2216,1675.0,5.0,10.0,145.0,15.0,15.0,1/2,5,1,5,1.0,-1,4.0,1.0,N(1675)~-,UUD,\overline{N}(1675)^{-},False
2218,1930.0,20.0,15.0,280.0,50.0,50.0,3/2,5,1,5,1.0,1,4.0,1.0,Delta(1950)+,uud,\Delta(1950)^{+},False
-2218,1930.0,20.0,15.0,280.0,50.0,50.0,3/2,5,-1,5,1.0,-1,4.0,1.0,Delta(1950)~-,UUD,\overline{\Delta}(1950)^{-},False
2222,1610.0,20.0,20.0,130.0,20.0,20.0,3/2,5,-1,5,1.0,2,4.0,0.0,Delta(1620)++,uuu,\Delta(1620)^{++},False
-2222,1610.0,20.0,20.0,130.0,20.0,20.0,3/2,5,1,5,1.0,-2,4.0,0.0,Delta(1620)~--,UUU,\overline{\Delta}(1620)^{--},False
2224,1232.0,2.0,2.0,117.0,3.0,3.0,3/2,5,1,5,1.0,2,4.0,0.0,Delta(1232)++,uuu,\Delta(1232)^{++},False
-2224,1232.0,2.0,2.0,117.0,3.0,3.0,3/2,5,-1,5,1.0,-2,4.0,0.0,Delta(1232)~--,UUU,\overline{\Delta}(1232)^{--},False
2226,1880.0,30.0,25.0,330.0,70.0,60.0,3/2,5,1,5,1.0,2,4.0,1.0,Delta(1905)++,uuu,\Delta(1905)^{++},False
-2226,1880.0,30.0,25.0,330.0,70.0,60.0,3/2,5,-1,5,1.0,-2,4.0,1.0,Delta(1905)~--,UUU,\overline{\Delta}(1905)^{--},False
